_id,co_mun,no_mun,ano,variavel,produto_tipo,produto_variavel,valor
272,2700201,Anadia,2018.0,Aquicultura,Outros peixes (Quilogramas),Produção da aquicultura,0
273,2700201,Anadia,2018.0,Aquicultura,"Outros produtos (rã, jacaré, siri, caranguejo, lagosta, etc)",Valor da produção (Mil Reais),0
274,2700201,Anadia,2018.0,Aquicultura,"Outros produtos (rã, jacaré, siri, caranguejo, lagosta, etc) (Nenhuma)",Produção da aquicultura,0
275,2700201,Anadia,2018.0,Aquicultura,Pacu e patinga,Valor da produção (Mil Reais),0
276,2700201,Anadia,2018.0,Aquicultura,Pacu e patinga (Quilogramas),Produção da aquicultura,0
277,2700201,Anadia,2018.0,Aquicultura,"Piau, piapara, piauçu, piava",Valor da produção (Mil Reais),0
278,2700201,Anadia,2018.0,Aquicultura,"Piau, piapara, piauçu, piava (Quilogramas)",Produção da aquicultura,0
279,2700201,Anadia,2018.0,Aquicultura,"Pintado, cachara, cachapira e pintachara, surubim",Valor da produção (Mil Reais),0
280,2700201,Anadia,2018.0,Aquicultura,"Pintado, cachara, cachapira e pintachara, surubim (Quilogramas)",Produção da aquicultura,0
281,2700201,Anadia,2018.0,Aquicultura,Pirapitinga,Valor da produção (Mil Reais),0
282,2700201,Anadia,2018.0,Aquicultura,Pirapitinga (Quilogramas),Produção da aquicultura,0
283,2700201,Anadia,2018.0,Aquicultura,Pirarucu,Valor da produção (Mil Reais),0
284,2700201,Anadia,2018.0,Aquicultura,Pirarucu (Quilogramas),Produção da aquicultura,0
285,2700201,Anadia,2018.0,Aquicultura,Sementes de moluscos,Valor da produção (Mil Reais),0
286,2700201,Anadia,2018.0,Aquicultura,Sementes de moluscos (Milheiros),Produção da aquicultura,0
287,2700201,Anadia,2018.0,Aquicultura,"Tambacu, tambatinga",Valor da produção (Mil Reais),0
288,2700201,Anadia,2018.0,Aquicultura,"Tambacu, tambatinga (Quilogramas)",Produção da aquicultura,0
289,2700201,Anadia,2018.0,Aquicultura,Tambaqui,Valor da produção (Mil Reais),14
290,2700201,Anadia,2018.0,Aquicultura,Tambaqui (Quilogramas),Produção da aquicultura,2000
291,2700201,Anadia,2018.0,Aquicultura,Tilápia,Valor da produção (Mil Reais),25
292,2700201,Anadia,2018.0,Aquicultura,Tilápia (Quilogramas),Produção da aquicultura,3500
293,2700201,Anadia,2018.0,Aquicultura,Total,Produção da aquicultura,..
294,2700201,Anadia,2018.0,Aquicultura,Total,Valor da produção (Mil Reais),39
295,2700201,Anadia,2018.0,Aquicultura,Traíra e trairão,Valor da produção (Mil Reais),0
296,2700201,Anadia,2018.0,Aquicultura,Traíra e trairão (Quilogramas),Produção da aquicultura,0
297,2700201,Anadia,2018.0,Aquicultura,Truta,Valor da produção (Mil Reais),0
298,2700201,Anadia,2018.0,Aquicultura,Truta (Quilogramas),Produção da aquicultura,0
299,2700201,Anadia,2018.0,Aquicultura,Tucunaré,Valor da produção (Mil Reais),0
300,2700201,Anadia,2018.0,Aquicultura,Tucunaré (Quilogramas),Produção da aquicultura,0
301,2700201,Anadia,2019.0,Aquicultura,Alevinos,Valor da produção (Mil Reais),0
302,2700201,Anadia,2019.0,Aquicultura,Alevinos (Milheiros),Produção da aquicultura,0
303,2700201,Anadia,2019.0,Aquicultura,Camarão,Valor da produção (Mil Reais),0
304,2700201,Anadia,2019.0,Aquicultura,Camarão (Quilogramas),Produção da aquicultura,0
305,2700201,Anadia,2019.0,Aquicultura,Carpa,Valor da produção (Mil Reais),0
306,2700201,Anadia,2019.0,Aquicultura,Carpa (Quilogramas),Produção da aquicultura,0
307,2700201,Anadia,2019.0,Aquicultura,"Curimatã, curimbatá",Valor da produção (Mil Reais),0
308,2700201,Anadia,2019.0,Aquicultura,"Curimatã, curimbatá (Quilogramas)",Produção da aquicultura,0
309,2700201,Anadia,2019.0,Aquicultura,Dourado,Valor da produção (Mil Reais),0
310,2700201,Anadia,2019.0,Aquicultura,Dourado (Quilogramas),Produção da aquicultura,0
311,2700201,Anadia,2019.0,Aquicultura,"Jatuarana, piabanha e piracanjuba",Valor da produção (Mil Reais),0
312,2700201,Anadia,2019.0,Aquicultura,"Jatuarana, piabanha e piracanjuba (Quilogramas)",Produção da aquicultura,0
313,2700201,Anadia,2019.0,Aquicultura,Lambari,Valor da produção (Mil Reais),0
314,2700201,Anadia,2019.0,Aquicultura,Lambari (Quilogramas),Produção da aquicultura,0
315,2700201,Anadia,2019.0,Aquicultura,Larvas e pós-larvas de camarão,Valor da produção (Mil Reais),0
316,2700201,Anadia,2019.0,Aquicultura,Larvas e pós-larvas de camarão (Milheiros),Produção da aquicultura,0
317,2700201,Anadia,2019.0,Aquicultura,Matrinxã,Valor da produção (Mil Reais),0
318,2700201,Anadia,2019.0,Aquicultura,Matrinxã (Quilogramas),Produção da aquicultura,0
319,2700201,Anadia,2019.0,Aquicultura,"Ostras, vieiras e mexilhões",Valor da produção (Mil Reais),0
320,2700201,Anadia,2019.0,Aquicultura,"Ostras, vieiras e mexilhões (Quilogramas)",Produção da aquicultura,0
321,2700201,Anadia,2019.0,Aquicultura,Outros peixes,Valor da produção (Mil Reais),0
322,2700201,Anadia,2019.0,Aquicultura,Outros peixes (Quilogramas),Produção da aquicultura,0
323,2700201,Anadia,2019.0,Aquicultura,"Outros produtos (rã, jacaré, siri, caranguejo, lagosta, etc)",Valor da produção (Mil Reais),0
324,2700201,Anadia,2019.0,Aquicultura,"Outros produtos (rã, jacaré, siri, caranguejo, lagosta, etc) (Nenhuma)",Produção da aquicultura,0
325,2700201,Anadia,2019.0,Aquicultura,Pacu e patinga,Valor da produção (Mil Reais),0
326,2700201,Anadia,2019.0,Aquicultura,Pacu e patinga (Quilogramas),Produção da aquicultura,0
327,2700201,Anadia,2019.0,Aquicultura,"Piau, piapara, piauçu, piava",Valor da produção (Mil Reais),0
328,2700201,Anadia,2019.0,Aquicultura,"Piau, piapara, piauçu, piava (Quilogramas)",Produção da aquicultura,0
329,2700201,Anadia,2019.0,Aquicultura,"Pintado, cachara, cachapira e pintachara, surubim",Valor da produção (Mil Reais),0
330,2700201,Anadia,2019.0,Aquicultura,"Pintado, cachara, cachapira e pintachara, surubim (Quilogramas)",Produção da aquicultura,0
331,2700201,Anadia,2019.0,Aquicultura,Pirapitinga,Valor da produção (Mil Reais),0
332,2700201,Anadia,2019.0,Aquicultura,Pirapitinga (Quilogramas),Produção da aquicultura,0
333,2700201,Anadia,2019.0,Aquicultura,Pirarucu,Valor da produção (Mil Reais),0
334,2700201,Anadia,2019.0,Aquicultura,Pirarucu (Quilogramas),Produção da aquicultura,0
335,2700201,Anadia,2019.0,Aquicultura,Sementes de moluscos,Valor da produção (Mil Reais),0
336,2700201,Anadia,2019.0,Aquicultura,Sementes de moluscos (Milheiros),Produção da aquicultura,0
337,2700201,Anadia,2019.0,Aquicultura,"Tambacu, tambatinga",Valor da produção (Mil Reais),0
338,2700201,Anadia,2019.0,Aquicultura,"Tambacu, tambatinga (Quilogramas)",Produção da aquicultura,0
339,2700201,Anadia,2019.0,Aquicultura,Tambaqui,Valor da produção (Mil Reais),14
340,2700201,Anadia,2019.0,Aquicultura,Tambaqui (Quilogramas),Produção da aquicultura,2000
341,2700201,Anadia,2019.0,Aquicultura,Tilápia,Valor da produção (Mil Reais),25
342,2700201,Anadia,2019.0,Aquicultura,Tilápia (Quilogramas),Produção da aquicultura,3500
343,2700201,Anadia,2019.0,Aquicultura,Total,Produção da aquicultura,..
344,2700201,Anadia,2019.0,Aquicultura,Total,Valor da produção (Mil Reais),39
345,2700201,Anadia,2019.0,Aquicultura,Traíra e trairão,Valor da produção (Mil Reais),0
346,2700201,Anadia,2019.0,Aquicultura,Traíra e trairão (Quilogramas),Produção da aquicultura,0
347,2700201,Anadia,2019.0,Aquicultura,Truta,Valor da produção (Mil Reais),0
348,2700201,Anadia,2019.0,Aquicultura,Truta (Quilogramas),Produção da aquicultura,0
349,2700201,Anadia,2019.0,Aquicultura,Tucunaré,Valor da produção (Mil Reais),0
350,2700201,Anadia,2019.0,Aquicultura,Tucunaré (Quilogramas),Produção da aquicultura,0
351,2700201,Anadia,2020.0,Aquicultura,Alevinos,Valor da produção (Mil Reais),0
352,2700201,Anadia,2020.0,Aquicultura,Alevinos (Milheiros),Produção da aquicultura,0
353,2700201,Anadia,2020.0,Aquicultura,Camarão,Valor da produção (Mil Reais),0
354,2700201,Anadia,2020.0,Aquicultura,Camarão (Quilogramas),Produção da aquicultura,0
355,2700201,Anadia,2020.0,Aquicultura,Carpa,Valor da produção (Mil Reais),0
356,2700201,Anadia,2020.0,Aquicultura,Carpa (Quilogramas),Produção da aquicultura,0
357,2700201,Anadia,2020.0,Aquicultura,"Curimatã, curimbatá",Valor da produção (Mil Reais),0
358,2700201,Anadia,2020.0,Aquicultura,"Curimatã, curimbatá (Quilogramas)",Produção da aquicultura,0
359,2700201,Anadia,2020.0,Aquicultura,Dourado,Valor da produção (Mil Reais),0
360,2700201,Anadia,2020.0,Aquicultura,Dourado (Quilogramas),Produção da aquicultura,0
361,2700201,Anadia,2020.0,Aquicultura,"Jatuarana, piabanha e piracanjuba",Valor da produção (Mil Reais),0
362,2700201,Anadia,2020.0,Aquicultura,"Jatuarana, piabanha e piracanjuba (Quilogramas)",Produção da aquicultura,0
363,2700201,Anadia,2020.0,Aquicultura,Lambari,Valor da produção (Mil Reais),0
364,2700201,Anadia,2020.0,Aquicultura,Lambari (Quilogramas),Produção da aquicultura,0
365,2700201,Anadia,2020.0,Aquicultura,Larvas e pós-larvas de camarão,Valor da produção (Mil Reais),0
366,2700201,Anadia,2020.0,Aquicultura,Larvas e pós-larvas de camarão (Milheiros),Produção da aquicultura,0
367,2700201,Anadia,2020.0,Aquicultura,Matrinxã,Valor da produção (Mil Reais),0
368,2700201,Anadia,2020.0,Aquicultura,Matrinxã (Quilogramas),Produção da aquicultura,0
369,2700201,Anadia,2020.0,Aquicultura,"Ostras, vieiras e mexilhões",Valor da produção (Mil Reais),0
370,2700201,Anadia,2020.0,Aquicultura,"Ostras, vieiras e mexilhões (Quilogramas)",Produção da aquicultura,0
371,2700201,Anadia,2020.0,Aquicultura,Outros peixes,Valor da produção (Mil Reais),0
372,2700201,Anadia,2020.0,Aquicultura,Outros peixes (Quilogramas),Produção da aquicultura,0
373,2700201,Anadia,2020.0,Aquicultura,"Outros produtos (rã, jacaré, siri, caranguejo, lagosta, etc)",Valor da produção (Mil Reais),0
374,2700201,Anadia,2020.0,Aquicultura,"Outros produtos (rã, jacaré, siri, caranguejo, lagosta, etc) (Nenhuma)",Produção da aquicultura,0
375,2700201,Anadia,2020.0,Aquicultura,Pacu e patinga,Valor da produção (Mil Reais),0
376,2700201,Anadia,2020.0,Aquicultura,Pacu e patinga (Quilogramas),Produção da aquicultura,0
377,2700201,Anadia,2020.0,Aquicultura,"Piau, piapara, piauçu, piava",Valor da produção (Mil Reais),0
378,2700201,Anadia,2020.0,Aquicultura,"Piau, piapara, piauçu, piava (Quilogramas)",Produção da aquicultura,0
379,2700201,Anadia,2020.0,Aquicultura,"Pintado, cachara, cachapira e pintachara, surubim",Valor da produção (Mil Reais),0
380,2700201,Anadia,2020.0,Aquicultura,"Pintado, cachara, cachapira e pintachara, surubim (Quilogramas)",Produção da aquicultura,0
381,2700201,Anadia,2020.0,Aquicultura,Pirapitinga,Valor da produção (Mil Reais),0
382,2700201,Anadia,2020.0,Aquicultura,Pirapitinga (Quilogramas),Produção da aquicultura,0
383,2700201,Anadia,2020.0,Aquicultura,Pirarucu,Valor da produção (Mil Reais),0
384,2700201,Anadia,2020.0,Aquicultura,Pirarucu (Quilogramas),Produção da aquicultura,0
385,2700201,Anadia,2020.0,Aquicultura,Sementes de moluscos,Valor da produção (Mil Reais),0
386,2700201,Anadia,2020.0,Aquicultura,Sementes de moluscos (Milheiros),Produção da aquicultura,0
387,2700201,Anadia,2020.0,Aquicultura,"Tambacu, tambatinga",Valor da produção (Mil Reais),0
388,2700201,Anadia,2020.0,Aquicultura,"Tambacu, tambatinga (Quilogramas)",Produção da aquicultura,0
389,2700201,Anadia,2020.0,Aquicultura,Tambaqui,Valor da produção (Mil Reais),16
390,2700201,Anadia,2020.0,Aquicultura,Tambaqui (Quilogramas),Produção da aquicultura,2000
391,2700201,Anadia,2020.0,Aquicultura,Tilápia,Valor da produção (Mil Reais),40
392,2700201,Anadia,2020.0,Aquicultura,Tilápia (Quilogramas),Produção da aquicultura,5000
393,2700201,Anadia,2020.0,Aquicultura,Total,Produção da aquicultura,..
394,2700201,Anadia,2020.0,Aquicultura,Total,Valor da produção (Mil Reais),56
395,2700201,Anadia,2020.0,Aquicultura,Traíra e trairão,Valor da produção (Mil Reais),0
396,2700201,Anadia,2020.0,Aquicultura,Traíra e trairão (Quilogramas),Produção da aquicultura,0
397,2700201,Anadia,2020.0,Aquicultura,Truta,Valor da produção (Mil Reais),0
398,2700201,Anadia,2020.0,Aquicultura,Truta (Quilogramas),Produção da aquicultura,0
399,2700201,Anadia,2020.0,Aquicultura,Tucunaré,Valor da produção (Mil Reais),0
400,2700201,Anadia,2020.0,Aquicultura,Tucunaré (Quilogramas),Produção da aquicultura,0
401,2700201,Anadia,2021.0,Aquicultura,Alevinos,Valor da produção (Mil Reais),0
402,2700201,Anadia,2021.0,Aquicultura,Alevinos (Milheiros),Produção da aquicultura,0
403,2700201,Anadia,2021.0,Aquicultura,Camarão,Valor da produção (Mil Reais),0
404,2700201,Anadia,2021.0,Aquicultura,Camarão (Quilogramas),Produção da aquicultura,0
405,2700201,Anadia,2021.0,Aquicultura,Carpa,Valor da produção (Mil Reais),0
406,2700201,Anadia,2021.0,Aquicultura,Carpa (Quilogramas),Produção da aquicultura,0
407,2700201,Anadia,2021.0,Aquicultura,"Curimatã, curimbatá",Valor da produção (Mil Reais),0
408,2700201,Anadia,2021.0,Aquicultura,"Curimatã, curimbatá (Quilogramas)",Produção da aquicultura,0
409,2700201,Anadia,2021.0,Aquicultura,Dourado,Valor da produção (Mil Reais),0
410,2700201,Anadia,2021.0,Aquicultura,Dourado (Quilogramas),Produção da aquicultura,0
411,2700201,Anadia,2021.0,Aquicultura,"Jatuarana, piabanha e piracanjuba",Valor da produção (Mil Reais),0
412,2700201,Anadia,2021.0,Aquicultura,"Jatuarana, piabanha e piracanjuba (Quilogramas)",Produção da aquicultura,0
413,2700201,Anadia,2021.0,Aquicultura,Lambari,Valor da produção (Mil Reais),0
414,2700201,Anadia,2021.0,Aquicultura,Lambari (Quilogramas),Produção da aquicultura,0
415,2700201,Anadia,2021.0,Aquicultura,Larvas e pós-larvas de camarão,Valor da produção (Mil Reais),0
416,2700201,Anadia,2021.0,Aquicultura,Larvas e pós-larvas de camarão (Milheiros),Produção da aquicultura,0
417,2700201,Anadia,2021.0,Aquicultura,Matrinxã,Valor da produção (Mil Reais),0
418,2700201,Anadia,2021.0,Aquicultura,Matrinxã (Quilogramas),Produção da aquicultura,0
419,2700201,Anadia,2021.0,Aquicultura,"Ostras, vieiras e mexilhões",Valor da produção (Mil Reais),0
420,2700201,Anadia,2021.0,Aquicultura,"Ostras, vieiras e mexilhões (Quilogramas)",Produção da aquicultura,0
421,2700201,Anadia,2021.0,Aquicultura,Outros peixes,Valor da produção (Mil Reais),0
422,2700201,Anadia,2021.0,Aquicultura,Outros peixes (Quilogramas),Produção da aquicultura,0
423,2700201,Anadia,2021.0,Aquicultura,"Outros produtos (rã, jacaré, siri, caranguejo, lagosta, etc)",Valor da produção (Mil Reais),0
424,2700201,Anadia,2021.0,Aquicultura,"Outros produtos (rã, jacaré, siri, caranguejo, lagosta, etc) (Nenhuma)",Produção da aquicultura,0
425,2700201,Anadia,2021.0,Aquicultura,Pacu e patinga,Valor da produção (Mil Reais),0
426,2700201,Anadia,2021.0,Aquicultura,Pacu e patinga (Quilogramas),Produção da aquicultura,0
427,2700201,Anadia,2021.0,Aquicultura,"Piau, piapara, piauçu, piava",Valor da produção (Mil Reais),0
428,2700201,Anadia,2021.0,Aquicultura,"Piau, piapara, piauçu, piava (Quilogramas)",Produção da aquicultura,0
429,2700201,Anadia,2021.0,Aquicultura,"Pintado, cachara, cachapira e pintachara, surubim",Valor da produção (Mil Reais),0
430,2700201,Anadia,2021.0,Aquicultura,"Pintado, cachara, cachapira e pintachara, surubim (Quilogramas)",Produção da aquicultura,0
431,2700201,Anadia,2021.0,Aquicultura,Pirapitinga,Valor da produção (Mil Reais),0
432,2700201,Anadia,2021.0,Aquicultura,Pirapitinga (Quilogramas),Produção da aquicultura,0
433,2700201,Anadia,2021.0,Aquicultura,Pirarucu,Valor da produção (Mil Reais),0
434,2700201,Anadia,2021.0,Aquicultura,Pirarucu (Quilogramas),Produção da aquicultura,0
435,2700201,Anadia,2021.0,Aquicultura,Sementes de moluscos,Valor da produção (Mil Reais),0
436,2700201,Anadia,2021.0,Aquicultura,Sementes de moluscos (Milheiros),Produção da aquicultura,0
437,2700201,Anadia,2021.0,Aquicultura,"Tambacu, tambatinga",Valor da produção (Mil Reais),0
438,2700201,Anadia,2021.0,Aquicultura,"Tambacu, tambatinga (Quilogramas)",Produção da aquicultura,0
439,2700201,Anadia,2021.0,Aquicultura,Tambaqui,Valor da produção (Mil Reais),15
440,2700201,Anadia,2021.0,Aquicultura,Tambaqui (Quilogramas),Produção da aquicultura,1000
441,2700201,Anadia,2021.0,Aquicultura,Tilápia,Valor da produção (Mil Reais),45
442,2700201,Anadia,2021.0,Aquicultura,Tilápia (Quilogramas),Produção da aquicultura,3000
443,2700201,Anadia,2021.0,Aquicultura,Total,Produção da aquicultura,..
444,2700201,Anadia,2021.0,Aquicultura,Total,Valor da produção (Mil Reais),60
445,2700201,Anadia,2021.0,Aquicultura,Traíra e trairão,Valor da produção (Mil Reais),0
446,2700201,Anadia,2021.0,Aquicultura,Traíra e trairão (Quilogramas),Produção da aquicultura,0
447,2700201,Anadia,2021.0,Aquicultura,Truta,Valor da produção (Mil Reais),0
448,2700201,Anadia,2021.0,Aquicultura,Truta (Quilogramas),Produção da aquicultura,0
449,2700201,Anadia,2021.0,Aquicultura,Tucunaré,Valor da produção (Mil Reais),0
450,2700201,Anadia,2021.0,Aquicultura,Tucunaré (Quilogramas),Produção da aquicultura,0
451,2700300,Arapiraca,2013.0,Aquicultura,Alevinos,Valor da produção (Mil Reais),...
452,2700300,Arapiraca,2013.0,Aquicultura,Alevinos (Milheiros),Produção da aquicultura,...
453,2700300,Arapiraca,2013.0,Aquicultura,Camarão,Valor da produção (Mil Reais),...
454,2700300,Arapiraca,2013.0,Aquicultura,Camarão (Quilogramas),Produção da aquicultura,...
455,2700300,Arapiraca,2013.0,Aquicultura,Carpa,Valor da produção (Mil Reais),...
456,2700300,Arapiraca,2013.0,Aquicultura,Carpa (Quilogramas),Produção da aquicultura,...
457,2700300,Arapiraca,2013.0,Aquicultura,"Curimatã, curimbatá",Valor da produção (Mil Reais),...
458,2700300,Arapiraca,2013.0,Aquicultura,"Curimatã, curimbatá (Quilogramas)",Produção da aquicultura,...
459,2700300,Arapiraca,2013.0,Aquicultura,Dourado,Valor da produção (Mil Reais),...
460,2700300,Arapiraca,2013.0,Aquicultura,Dourado (Quilogramas),Produção da aquicultura,...
461,2700300,Arapiraca,2013.0,Aquicultura,"Jatuarana, piabanha e piracanjuba",Valor da produção (Mil Reais),...
462,2700300,Arapiraca,2013.0,Aquicultura,"Jatuarana, piabanha e piracanjuba (Quilogramas)",Produção da aquicultura,...
463,2700300,Arapiraca,2013.0,Aquicultura,Lambari,Valor da produção (Mil Reais),...
464,2700300,Arapiraca,2013.0,Aquicultura,Lambari (Quilogramas),Produção da aquicultura,...
465,2700300,Arapiraca,2013.0,Aquicultura,Larvas e pós-larvas de camarão,Valor da produção (Mil Reais),...
466,2700300,Arapiraca,2013.0,Aquicultura,Larvas e pós-larvas de camarão (Milheiros),Produção da aquicultura,...
467,2700300,Arapiraca,2013.0,Aquicultura,Matrinxã,Valor da produção (Mil Reais),...
468,2700300,Arapiraca,2013.0,Aquicultura,Matrinxã (Quilogramas),Produção da aquicultura,...
469,2700300,Arapiraca,2013.0,Aquicultura,"Ostras, vieiras e mexilhões",Valor da produção (Mil Reais),...
470,2700300,Arapiraca,2013.0,Aquicultura,"Ostras, vieiras e mexilhões (Quilogramas)",Produção da aquicultura,...
471,2700300,Arapiraca,2013.0,Aquicultura,Outros peixes,Valor da produção (Mil Reais),...
