_id,co_uf,no_uf,ano,variavel,inf_categoria,inf_subcategoria,valor
7118,41.0,Paraná,2010,Frota,veículos,1.1.19. Triciclo,868
7119,41.0,Paraná,2010,Frota,veículos,1.1.2. Bonde,7
7120,41.0,Paraná,2010,Frota,veículos,1.1.20. Utilitário,18504
7121,41.0,Paraná,2010,Frota,veículos,1.1.21. Outros,424
7122,41.0,Paraná,2010,Frota,veículos,1.1.3. Caminhão,213380
7123,41.0,Paraná,2010,Frota,veículos,1.1.4. Caminhão trator,62398
7124,41.0,Paraná,2010,Frota,veículos,1.1.5. Caminhonete,374979
7125,41.0,Paraná,2010,Frota,veículos,1.1.6. Camioneta,134159
7126,41.0,Paraná,2010,Frota,veículos,1.1.7. Chassi plataforma,248
7127,41.0,Paraná,2010,Frota,veículos,1.1.8. Ciclomotor,7254
7128,41.0,Paraná,2010,Frota,veículos,1.1.9. Micro-ônibus,14970
7129,41.0,Paraná,2011,Frota,veículos,1. Veículo,5558521
7130,41.0,Paraná,2011,Frota,veículos,1.1.1. Automóvel,3293650
7131,41.0,Paraná,2011,Frota,veículos,1.1.10. Motocicleta,922232
7132,41.0,Paraná,2011,Frota,veículos,1.1.11. Motoneta,221182
7133,41.0,Paraná,2011,Frota,veículos,1.1.12. Ônibus,33910
7134,41.0,Paraná,2011,Frota,veículos,1.1.13. Quadriciclo,19
7135,41.0,Paraná,2011,Frota,veículos,1.1.14. Reboque,77062
7136,41.0,Paraná,2011,Frota,veículos,1.1.15. Semi-reboque,101289
7137,41.0,Paraná,2011,Frota,veículos,1.1.16. Sidecar,597
7138,41.0,Paraná,2011,Frota,veículos,1.1.17. Trator de esteira,10
7139,41.0,Paraná,2011,Frota,veículos,1.1.18. Trator de rodas,1593
7140,41.0,Paraná,2011,Frota,veículos,1.1.19. Triciclo,1024
7141,41.0,Paraná,2011,Frota,veículos,1.1.2. Bonde,5
7142,41.0,Paraná,2011,Frota,veículos,1.1.20. Utilitário,23472
7143,41.0,Paraná,2011,Frota,veículos,1.1.21. Outros,513
7144,41.0,Paraná,2011,Frota,veículos,1.1.3. Caminhão,225837
7145,41.0,Paraná,2011,Frota,veículos,1.1.4. Caminhão trator,68100
7146,41.0,Paraná,2011,Frota,veículos,1.1.5. Caminhonete,415712
7147,41.0,Paraná,2011,Frota,veículos,1.1.6. Camioneta,148450
7148,41.0,Paraná,2011,Frota,veículos,1.1.7. Chassi plataforma,180
7149,41.0,Paraná,2011,Frota,veículos,1.1.8. Ciclomotor,7326
7150,41.0,Paraná,2011,Frota,veículos,1.1.9. Micro-ônibus,16358
7151,41.0,Paraná,2012,Frota,veículos,1. Veículo,5954243
7152,41.0,Paraná,2012,Frota,veículos,1.1.1. Automóvel,3527525
7153,41.0,Paraná,2012,Frota,veículos,1.1.10. Motocicleta,971925
7154,41.0,Paraná,2012,Frota,veículos,1.1.11. Motoneta,235865
7155,41.0,Paraná,2012,Frota,veículos,1.1.12. Ônibus,35219
7156,41.0,Paraná,2012,Frota,veículos,1.1.13. Quadriciclo,19
7157,41.0,Paraná,2012,Frota,veículos,1.1.14. Reboque,85455
7158,41.0,Paraná,2012,Frota,veículos,1.1.15. Semi-reboque,106880
7159,41.0,Paraná,2012,Frota,veículos,1.1.16. Sidecar,598
7160,41.0,Paraná,2012,Frota,veículos,1.1.17. Trator de esteira,11
7161,41.0,Paraná,2012,Frota,veículos,1.1.18. Trator de rodas,1676
7162,41.0,Paraná,2012,Frota,veículos,1.1.19. Triciclo,1309
7163,41.0,Paraná,2012,Frota,veículos,1.1.2. Bonde,5
7164,41.0,Paraná,2012,Frota,veículos,1.1.20. Utilitário,27951
7165,41.0,Paraná,2012,Frota,veículos,1.1.21. Outros,601
7166,41.0,Paraná,2012,Frota,veículos,1.1.3. Caminhão,235659
7167,41.0,Paraná,2012,Frota,veículos,1.1.4. Caminhão trator,71981
7168,41.0,Paraná,2012,Frota,veículos,1.1.5. Caminhonete,460107
7169,41.0,Paraná,2012,Frota,veículos,1.1.6. Camioneta,166248
7170,41.0,Paraná,2012,Frota,veículos,1.1.7. Chassi plataforma,151
7171,41.0,Paraná,2012,Frota,veículos,1.1.8. Ciclomotor,7395
7172,41.0,Paraná,2012,Frota,veículos,1.1.9. Micro-ônibus,17663
7173,41.0,Paraná,2013,Frota,veículos,1. Veículo,6351183
7174,41.0,Paraná,2013,Frota,veículos,1.1.1. Automóvel,3759306
7175,41.0,Paraná,2013,Frota,veículos,1.1.10. Motocicleta,1011274
7176,41.0,Paraná,2013,Frota,veículos,1.1.11. Motoneta,248776
7177,41.0,Paraná,2013,Frota,veículos,1.1.12. Ônibus,36912
7178,41.0,Paraná,2013,Frota,veículos,1.1.13. Quadriciclo,19
7179,41.0,Paraná,2013,Frota,veículos,1.1.14. Reboque,95325
7180,41.0,Paraná,2013,Frota,veículos,1.1.15. Semi-reboque,116546
7181,41.0,Paraná,2013,Frota,veículos,1.1.16. Sidecar,599
7182,41.0,Paraná,2013,Frota,veículos,1.1.17. Trator de esteira,11
7183,41.0,Paraná,2013,Frota,veículos,1.1.18. Trator de rodas,1776
7184,41.0,Paraná,2013,Frota,veículos,1.1.19. Triciclo,1522
7185,41.0,Paraná,2013,Frota,veículos,1.1.2. Bonde,4
7186,41.0,Paraná,2013,Frota,veículos,1.1.20. Utilitário,33480
7187,41.0,Paraná,2013,Frota,veículos,1.1.21. Outros,699
7188,41.0,Paraná,2013,Frota,veículos,1.1.3. Caminhão,246111
7189,41.0,Paraná,2013,Frota,veículos,1.1.4. Caminhão trator,78966
7190,41.0,Paraná,2013,Frota,veículos,1.1.5. Caminhonete,508816
7191,41.0,Paraná,2013,Frota,veículos,1.1.6. Camioneta,184386
7192,41.0,Paraná,2013,Frota,veículos,1.1.7. Chassi plataforma,112
7193,41.0,Paraná,2013,Frota,veículos,1.1.8. Ciclomotor,7502
7194,41.0,Paraná,2013,Frota,veículos,1.1.9. Micro-ônibus,19041
7195,41.0,Paraná,2014,Frota,veículos,1. Veículo,6716094
7196,41.0,Paraná,2014,Frota,veículos,1.1.1. Automóvel,3974107
7197,41.0,Paraná,2014,Frota,veículos,1.1.10. Motocicleta,1045883
7198,41.0,Paraná,2014,Frota,veículos,1.1.11. Motoneta,260881
7199,41.0,Paraná,2014,Frota,veículos,1.1.12. Ônibus,38729
7200,41.0,Paraná,2014,Frota,veículos,1.1.13. Quadriciclo,19
7201,41.0,Paraná,2014,Frota,veículos,1.1.14. Reboque,105340
7202,41.0,Paraná,2014,Frota,veículos,1.1.15. Semi-reboque,122949
7203,41.0,Paraná,2014,Frota,veículos,1.1.16. Sidecar,599
7204,41.0,Paraná,2014,Frota,veículos,1.1.17. Trator de esteira,12
7205,41.0,Paraná,2014,Frota,veículos,1.1.18. Trator de rodas,1833
7206,41.0,Paraná,2014,Frota,veículos,1.1.19. Triciclo,1654
7207,41.0,Paraná,2014,Frota,veículos,1.1.2. Bonde,4
7208,41.0,Paraná,2014,Frota,veículos,1.1.20. Utilitário,39439
7209,41.0,Paraná,2014,Frota,veículos,1.1.21. Outros,780
7210,41.0,Paraná,2014,Frota,veículos,1.1.3. Caminhão,255475
7211,41.0,Paraná,2014,Frota,veículos,1.1.4. Caminhão trator,83026
7212,41.0,Paraná,2014,Frota,veículos,1.1.5. Caminhonete,557488
7213,41.0,Paraná,2014,Frota,veículos,1.1.6. Camioneta,200172
7214,41.0,Paraná,2014,Frota,veículos,1.1.7. Chassi plataforma,95
7215,41.0,Paraná,2014,Frota,veículos,1.1.8. Ciclomotor,7574
7216,41.0,Paraná,2014,Frota,veículos,1.1.9. Micro-ônibus,20035
7217,41.0,Paraná,2015,Frota,veículos,1. Veículo,6959319
7218,41.0,Paraná,2015,Frota,veículos,1.1.1. Automóvel,4109097
7219,41.0,Paraná,2015,Frota,veículos,1.1.10. Motocicleta,1076577
7220,41.0,Paraná,2015,Frota,veículos,1.1.11. Motoneta,271160
7221,41.0,Paraná,2015,Frota,veículos,1.1.12. Ônibus,40165
7222,41.0,Paraná,2015,Frota,veículos,1.1.13. Quadriciclo,19
7223,41.0,Paraná,2015,Frota,veículos,1.1.14. Reboque,114784
7224,41.0,Paraná,2015,Frota,veículos,1.1.15. Semi-reboque,126364
7225,41.0,Paraná,2015,Frota,veículos,1.1.16. Sidecar,598
7226,41.0,Paraná,2015,Frota,veículos,1.1.17. Trator de esteira,13
7227,41.0,Paraná,2015,Frota,veículos,1.1.18. Trator de rodas,1867
7228,41.0,Paraná,2015,Frota,veículos,1.1.19. Triciclo,1767
7229,41.0,Paraná,2015,Frota,veículos,1.1.2. Bonde,3
7230,41.0,Paraná,2015,Frota,veículos,1.1.20. Utilitário,44081
7231,41.0,Paraná,2015,Frota,veículos,1.1.21. Outros,874
7232,41.0,Paraná,2015,Frota,veículos,1.1.3. Caminhão,260556
7233,41.0,Paraná,2015,Frota,veículos,1.1.4. Caminhão trator,84443
7234,41.0,Paraná,2015,Frota,veículos,1.1.5. Caminhonete,586168
7235,41.0,Paraná,2015,Frota,veículos,1.1.6. Camioneta,211883
7236,41.0,Paraná,2015,Frota,veículos,1.1.7. Chassi plataforma,85
7237,41.0,Paraná,2015,Frota,veículos,1.1.8. Ciclomotor,7679
7238,41.0,Paraná,2015,Frota,veículos,1.1.9. Micro-ônibus,21136
7239,41.0,Paraná,2016,Frota,veículos,1. Veículo,7140439
7240,41.0,Paraná,2016,Frota,veículos,1.1.1. Automóvel,4203635
7241,41.0,Paraná,2016,Frota,veículos,1.1.10. Motocicleta,1101224
7242,41.0,Paraná,2016,Frota,veículos,1.1.11. Motoneta,278234
7243,41.0,Paraná,2016,Frota,veículos,1.1.12. Ônibus,41202
7244,41.0,Paraná,2016,Frota,veículos,1.1.13. Quadriciclo,23
7245,41.0,Paraná,2016,Frota,veículos,1.1.14. Reboque,122636
7246,41.0,Paraná,2016,Frota,veículos,1.1.15. Semi-reboque,129003
7247,41.0,Paraná,2016,Frota,veículos,1.1.16. Sidecar,596
7248,41.0,Paraná,2016,Frota,veículos,1.1.17. Trator de esteira,13
7249,41.0,Paraná,2016,Frota,veículos,1.1.18. Trator de rodas,1891
7250,41.0,Paraná,2016,Frota,veículos,1.1.19. Triciclo,1873
7251,41.0,Paraná,2016,Frota,veículos,1.1.2. Bonde,3
7252,41.0,Paraná,2016,Frota,veículos,1.1.20. Utilitário,49048
7253,41.0,Paraná,2016,Frota,veículos,1.1.21. Outros,954
7254,41.0,Paraná,2016,Frota,veículos,1.1.3. Caminhão,264684
7255,41.0,Paraná,2016,Frota,veículos,1.1.4. Caminhão trator,86261
7256,41.0,Paraná,2016,Frota,veículos,1.1.5. Caminhonete,609331
7257,41.0,Paraná,2016,Frota,veículos,1.1.6. Camioneta,220001
7258,41.0,Paraná,2016,Frota,veículos,1.1.7. Chassi plataforma,80
7259,41.0,Paraná,2016,Frota,veículos,1.1.8. Ciclomotor,7889
7260,41.0,Paraná,2016,Frota,veículos,1.1.9. Micro-ônibus,21858
7261,41.0,Paraná,2017,Frota,veículos,1. Veículo,7332525
7262,41.0,Paraná,2017,Frota,veículos,1.1.1. Automóvel,4304271
7263,41.0,Paraná,2017,Frota,veículos,1.1.10. Motocicleta,1128674
7264,41.0,Paraná,2017,Frota,veículos,1.1.11. Motoneta,286351
7265,41.0,Paraná,2017,Frota,veículos,1.1.12. Ônibus,42287
7266,41.0,Paraná,2017,Frota,veículos,1.1.13. Quadriciclo,25
7267,41.0,Paraná,2017,Frota,veículos,1.1.14. Reboque,129937
7268,41.0,Paraná,2017,Frota,veículos,1.1.15. Semi-reboque,130633
7269,41.0,Paraná,2017,Frota,veículos,1.1.16. Sidecar,596
7270,41.0,Paraná,2017,Frota,veículos,1.1.17. Trator de esteira,13
7271,41.0,Paraná,2017,Frota,veículos,1.1.18. Trator de rodas,1919
7272,41.0,Paraná,2017,Frota,veículos,1.1.19. Triciclo,1968
7273,41.0,Paraná,2017,Frota,veículos,1.1.2. Bonde,3
7274,41.0,Paraná,2017,Frota,veículos,1.1.20. Utilitário,55281
7275,41.0,Paraná,2017,Frota,veículos,1.1.21. Outros,1053
7276,41.0,Paraná,2017,Frota,veículos,1.1.3. Caminhão,268368
7277,41.0,Paraná,2017,Frota,veículos,1.1.4. Caminhão trator,88176
7278,41.0,Paraná,2017,Frota,veículos,1.1.5. Caminhonete,632503
7279,41.0,Paraná,2017,Frota,veículos,1.1.6. Camioneta,230245
7280,41.0,Paraná,2017,Frota,veículos,1.1.7. Chassi plataforma,75
7281,41.0,Paraná,2017,Frota,veículos,1.1.8. Ciclomotor,8059
7282,41.0,Paraná,2017,Frota,veículos,1.1.9. Micro-ônibus,22088
7283,41.0,Paraná,2018,Frota,veículos,1. Veículo,7571122
7284,41.0,Paraná,2018,Frota,veículos,1.1.1. Automóvel,4428638
7285,41.0,Paraná,2018,Frota,veículos,1.1.10. Motocicleta,1162696
7286,41.0,Paraná,2018,Frota,veículos,1.1.11. Motoneta,296790
7287,41.0,Paraná,2018,Frota,veículos,1.1.12. Ônibus,43906
7288,41.0,Paraná,2018,Frota,veículos,1.1.13. Quadriciclo,33
7289,41.0,Paraná,2018,Frota,veículos,1.1.14. Reboque,136553
7290,41.0,Paraná,2018,Frota,veículos,1.1.15. Semi-reboque,132834
7291,41.0,Paraná,2018,Frota,veículos,1.1.16. Sidecar,596
7292,41.0,Paraná,2018,Frota,veículos,1.1.17. Trator de esteira,13
7293,41.0,Paraná,2018,Frota,veículos,1.1.18. Trator de rodas,1976
7294,41.0,Paraná,2018,Frota,veículos,1.1.19. Triciclo,2062
7295,41.0,Paraná,2018,Frota,veículos,1.1.2. Bonde,3
7296,41.0,Paraná,2018,Frota,veículos,1.1.20. Utilitário,62484
7297,41.0,Paraná,2018,Frota,veículos,1.1.21. Outros,1154
7298,41.0,Paraná,2018,Frota,veículos,1.1.3. Caminhão,272586
7299,41.0,Paraná,2018,Frota,veículos,1.1.4. Caminhão trator,91692
7300,41.0,Paraná,2018,Frota,veículos,1.1.5. Caminhonete,661091
7301,41.0,Paraná,2018,Frota,veículos,1.1.6. Camioneta,244857
7302,41.0,Paraná,2018,Frota,veículos,1.1.7. Chassi plataforma,70
7303,41.0,Paraná,2018,Frota,veículos,1.1.8. Ciclomotor,8213
7304,41.0,Paraná,2018,Frota,veículos,1.1.9. Micro-ônibus,22875
7305,41.0,Paraná,2019,Frota,veículos,1. Veículo,7845577
7306,41.0,Paraná,2019,Frota,veículos,1.1.1. Automóvel,4573703
7307,41.0,Paraná,2019,Frota,veículos,1.1.10. Motocicleta,1201269
7308,41.0,Paraná,2019,Frota,veículos,1.1.11. Motoneta,309374
7309,41.0,Paraná,2019,Frota,veículos,1.1.12. Ônibus,45779
7310,41.0,Paraná,2019,Frota,veículos,1.1.13. Quadriciclo,57
7311,41.0,Paraná,2019,Frota,veículos,1.1.14. Reboque,142861
7312,41.0,Paraná,2019,Frota,veículos,1.1.15. Semi-reboque,137545
7313,41.0,Paraná,2019,Frota,veículos,1.1.16. Sidecar,596
7314,41.0,Paraná,2019,Frota,veículos,1.1.17. Trator de esteira,14
7315,41.0,Paraná,2019,Frota,veículos,1.1.18. Trator de rodas,2055
7316,41.0,Paraná,2019,Frota,veículos,1.1.19. Triciclo,2132
7317,41.0,Paraná,2019,Frota,veículos,1.1.2. Bonde,3
7318,41.0,Paraná,2019,Frota,veículos,1.1.20. Utilitário,71198
7319,41.0,Paraná,2019,Frota,veículos,1.1.21. Outros,1260
7320,41.0,Paraná,2019,Frota,veículos,1.1.3. Caminhão,277976
7321,41.0,Paraná,2019,Frota,veículos,1.1.4. Caminhão trator,95746
7322,41.0,Paraná,2019,Frota,veículos,1.1.5. Caminhonete,692758
7323,41.0,Paraná,2019,Frota,veículos,1.1.6. Camioneta,258815
7324,41.0,Paraná,2019,Frota,veículos,1.1.7. Chassi plataforma,68
7325,41.0,Paraná,2019,Frota,veículos,1.1.8. Ciclomotor,8526
7326,41.0,Paraná,2019,Frota,veículos,1.1.9. Micro-ônibus,23842
7327,41.0,Paraná,2020,Frota,veículos,1. Veículo,8077413
7328,41.0,Paraná,2020,Frota,veículos,1.1.1. Automóvel,4690887
7329,41.0,Paraná,2020,Frota,veículos,1.1.10. Motocicleta,1233733
7330,41.0,Paraná,2020,Frota,veículos,1.1.11. Motoneta,320424
7331,41.0,Paraná,2020,Frota,veículos,1.1.12. Ônibus,46892
7332,41.0,Paraná,2020,Frota,veículos,1.1.13. Quadriciclo,62
7333,41.0,Paraná,2020,Frota,veículos,1.1.14. Reboque,150473
7334,41.0,Paraná,2020,Frota,veículos,1.1.15. Semi-reboque,143372
7335,41.0,Paraná,2020,Frota,veículos,1.1.16. Sidecar,597
7336,41.0,Paraná,2020,Frota,veículos,1.1.17. Trator de esteira,14
7337,41.0,Paraná,2020,Frota,veículos,1.1.18. Trator de rodas,2117
7338,41.0,Paraná,2020,Frota,veículos,1.1.19. Triciclo,2207
7339,41.0,Paraná,2020,Frota,veículos,1.1.2. Bonde,3
7340,41.0,Paraná,2020,Frota,veículos,1.1.20. Utilitário,80122
7341,41.0,Paraná,2020,Frota,veículos,1.1.21. Outros,1444
7342,41.0,Paraná,2020,Frota,veículos,1.1.3. Caminhão,282762
7343,41.0,Paraná,2020,Frota,veículos,1.1.4. Caminhão trator,99522
7344,41.0,Paraná,2020,Frota,veículos,1.1.5. Caminhonete,718612
7345,41.0,Paraná,2020,Frota,veículos,1.1.6. Camioneta,270430
7346,41.0,Paraná,2020,Frota,veículos,1.1.7. Chassi plataforma,66
7347,41.0,Paraná,2020,Frota,veículos,1.1.8. Ciclomotor,9118
7348,41.0,Paraná,2020,Frota,veículos,1.1.9. Micro-ônibus,24556
7349,41.0,Paraná,2021,Frota,veículos,1. Veículo,8339982
7350,41.0,Paraná,2021,Frota,veículos,1.1.1. Automóvel,4806137
7351,41.0,Paraná,2021,Frota,veículos,1.1.10. Motocicleta,1274940
7352,41.0,Paraná,2021,Frota,veículos,1.1.11. Motoneta,334283
7353,41.0,Paraná,2021,Frota,veículos,1.1.12. Ônibus,47687
7354,41.0,Paraná,2021,Frota,veículos,1.1.13. Quadriciclo,67
7355,41.0,Paraná,2021,Frota,veículos,1.1.14. Reboque,160423
7356,41.0,Paraná,2021,Frota,veículos,1.1.15. Semi-reboque,152382
7357,41.0,Paraná,2021,Frota,veículos,1.1.16. Sidecar,597
7358,41.0,Paraná,2021,Frota,veículos,1.1.17. Trator de esteira,14
7359,41.0,Paraná,2021,Frota,veículos,1.1.18. Trator de rodas,2168
7360,41.0,Paraná,2021,Frota,veículos,1.1.19. Triciclo,2281
7361,41.0,Paraná,2021,Frota,veículos,1.1.2. Bonde,3
7362,41.0,Paraná,2021,Frota,veículos,1.1.20. Utilitário,91301
7363,41.0,Paraná,2021,Frota,veículos,1.1.21. Outros,1821
7364,41.0,Paraná,2021,Frota,veículos,1.1.3. Caminhão,289431
7365,41.0,Paraná,2021,Frota,veículos,1.1.4. Caminhão trator,106376
7366,41.0,Paraná,2021,Frota,veículos,1.1.5. Caminhonete,750110
7367,41.0,Paraná,2021,Frota,veículos,1.1.6. Camioneta,285347
7368,41.0,Paraná,2021,Frota,veículos,1.1.7. Chassi plataforma,63
7369,41.0,Paraná,2021,Frota,veículos,1.1.8. Ciclomotor,9485
7370,41.0,Paraná,2021,Frota,veículos,1.1.9. Micro-ônibus,25066
7371,41.0,Paraná,2022,Frota,veículos,1. Veículo,8575905
7372,41.0,Paraná,2022,Frota,veículos,1.1.1. Automóvel,4898356
7373,41.0,Paraná,2022,Frota,veículos,1.1.10. Motocicleta,1316731
7374,41.0,Paraná,2022,Frota,veículos,1.1.11. Motoneta,350630
7375,41.0,Paraná,2022,Frota,veículos,1.1.12. Ônibus,49083
7376,41.0,Paraná,2022,Frota,veículos,1.1.13. Quadriciclo,72
7377,41.0,Paraná,2022,Frota,veículos,1.1.14. Reboque,169560
7378,41.0,Paraná,2022,Frota,veículos,1.1.15. Semi-reboque,159235
7379,41.0,Paraná,2022,Frota,veículos,1.1.16. Sidecar,596
7380,41.0,Paraná,2022,Frota,veículos,1.1.17. Trator de esteira,14
7381,41.0,Paraná,2022,Frota,veículos,1.1.18. Trator de rodas,2248
7382,41.0,Paraná,2022,Frota,veículos,1.1.19. Triciclo,2323
7383,41.0,Paraná,2022,Frota,veículos,1.1.2. Bonde,3
7384,41.0,Paraná,2022,Frota,veículos,1.1.20. Utilitário,100930
7385,41.0,Paraná,2022,Frota,veículos,1.1.21. Outros,2251
7386,41.0,Paraná,2022,Frota,veículos,1.1.3. Caminhão,296567
7387,41.0,Paraná,2022,Frota,veículos,1.1.4. Caminhão trator,110954
7388,41.0,Paraná,2022,Frota,veículos,1.1.5. Caminhonete,778964
7389,41.0,Paraná,2022,Frota,veículos,1.1.6. Camioneta,301640
7390,41.0,Paraná,2022,Frota,veículos,1.1.7. Chassi plataforma,56
7391,41.0,Paraná,2022,Frota,veículos,1.1.8. Ciclomotor,10067
7392,41.0,Paraná,2022,Frota,veículos,1.1.9. Micro-ônibus,25625
7393,42.0,Santa Catarina,2006,Frota,veículos,1. Veículo,2413748
7394,42.0,Santa Catarina,2006,Frota,veículos,1.1.1. Automóvel,1437840
7395,42.0,Santa Catarina,2006,Frota,veículos,1.1.10. Motocicleta,454961
7396,42.0,Santa Catarina,2006,Frota,veículos,1.1.11. Motoneta,93339
7397,42.0,Santa Catarina,2006,Frota,veículos,1.1.12. Ônibus,12877
7398,42.0,Santa Catarina,2006,Frota,veículos,1.1.13. Quadriciclo,9
7399,42.0,Santa Catarina,2006,Frota,veículos,1.1.14. Reboque,28636
7400,42.0,Santa Catarina,2006,Frota,veículos,1.1.15. Semi-reboque,37865
7401,42.0,Santa Catarina,2006,Frota,veículos,1.1.16. Sidecar,548
7402,42.0,Santa Catarina,2006,Frota,veículos,1.1.17. Trator de esteira,8
7403,42.0,Santa Catarina,2006,Frota,veículos,1.1.18. Trator de rodas,1389
7404,42.0,Santa Catarina,2006,Frota,veículos,1.1.19. Triciclo,94
7405,42.0,Santa Catarina,2006,Frota,veículos,1.1.2. Bonde,2
7406,42.0,Santa Catarina,2006,Frota,veículos,1.1.20. Utilitário,4699
7407,42.0,Santa Catarina,2006,Frota,veículos,1.1.21. Outros,317
7408,42.0,Santa Catarina,2006,Frota,veículos,1.1.3. Caminhão,103236
7409,42.0,Santa Catarina,2006,Frota,veículos,1.1.4. Caminhão trator,26829
7410,42.0,Santa Catarina,2006,Frota,veículos,1.1.5. Caminhonete,97442
7411,42.0,Santa Catarina,2006,Frota,veículos,1.1.6. Camioneta,104981
7412,42.0,Santa Catarina,2006,Frota,veículos,1.1.7. Chassi plataforma,413
7413,42.0,Santa Catarina,2006,Frota,veículos,1.1.8. Ciclomotor,1421
7414,42.0,Santa Catarina,2006,Frota,veículos,1.1.9. Micro-ônibus,6842
7415,42.0,Santa Catarina,2007,Frota,veículos,1. Veículo,2670284
7416,42.0,Santa Catarina,2007,Frota,veículos,1.1.1. Automóvel,1566190
7417,42.0,Santa Catarina,2007,Frota,veículos,1.1.10. Motocicleta,520589
7418,42.0,Santa Catarina,2007,Frota,veículos,1.1.11. Motoneta,121343
7419,42.0,Santa Catarina,2007,Frota,veículos,1.1.12. Ônibus,13444
7420,42.0,Santa Catarina,2007,Frota,veículos,1.1.13. Quadriciclo,10
7421,42.0,Santa Catarina,2007,Frota,veículos,1.1.14. Reboque,31141
7422,42.0,Santa Catarina,2007,Frota,veículos,1.1.15. Semi-reboque,41071
7423,42.0,Santa Catarina,2007,Frota,veículos,1.1.16. Sidecar,635
7424,42.0,Santa Catarina,2007,Frota,veículos,1.1.17. Trator de esteira,8
7425,42.0,Santa Catarina,2007,Frota,veículos,1.1.18. Trator de rodas,1596
7426,42.0,Santa Catarina,2007,Frota,veículos,1.1.19. Triciclo,115
7427,42.0,Santa Catarina,2007,Frota,veículos,1.1.2. Bonde,3
7428,42.0,Santa Catarina,2007,Frota,veículos,1.1.20. Utilitário,7003
7429,42.0,Santa Catarina,2007,Frota,veículos,1.1.21. Outros,266
7430,42.0,Santa Catarina,2007,Frota,veículos,1.1.3. Caminhão,107525
7431,42.0,Santa Catarina,2007,Frota,veículos,1.1.4. Caminhão trator,28727
7432,42.0,Santa Catarina,2007,Frota,veículos,1.1.5. Caminhonete,126556
7433,42.0,Santa Catarina,2007,Frota,veículos,1.1.6. Camioneta,94994
7434,42.0,Santa Catarina,2007,Frota,veículos,1.1.7. Chassi plataforma,426
7435,42.0,Santa Catarina,2007,Frota,veículos,1.1.8. Ciclomotor,1426
7436,42.0,Santa Catarina,2007,Frota,veículos,1.1.9. Micro-ônibus,7216
7437,42.0,Santa Catarina,2009,Frota,veículos,1. Veículo,3147722
7438,42.0,Santa Catarina,2009,Frota,veículos,1.1.1. Automóvel,1832656
7439,42.0,Santa Catarina,2009,Frota,veículos,1.1.10. Motocicleta,615436
7440,42.0,Santa Catarina,2009,Frota,veículos,1.1.11. Motoneta,158840
7441,42.0,Santa Catarina,2009,Frota,veículos,1.1.12. Ônibus,14497
7442,42.0,Santa Catarina,2009,Frota,veículos,1.1.13. Quadriciclo,10
7443,42.0,Santa Catarina,2009,Frota,veículos,1.1.14. Reboque,36867
7444,42.0,Santa Catarina,2009,Frota,veículos,1.1.15. Semi-reboque,46596
7445,42.0,Santa Catarina,2009,Frota,veículos,1.1.16. Sidecar,671
7446,42.0,Santa Catarina,2009,Frota,veículos,1.1.17. Trator de esteira,8
7447,42.0,Santa Catarina,2009,Frota,veículos,1.1.18. Trator de rodas,1970
7448,42.0,Santa Catarina,2009,Frota,veículos,1.1.19. Triciclo,204
7449,42.0,Santa Catarina,2009,Frota,veículos,1.1.2. Bonde,0
7450,42.0,Santa Catarina,2009,Frota,veículos,1.1.20. Utilitário,12959
7451,42.0,Santa Catarina,2009,Frota,veículos,1.1.21. Outros,700
