EstacaoCodigo,NivelConsistencia,Data,Hora,MediaDiaria,MetodoObtencaoVazoes,Maxima,Minima,Media,DiaMaxima,DiaMinima,MaximaStatus,MinimaStatus,MediaStatus,MediaAnual,MediaAnualStatus,Vazao01,Vazao02,Vazao03,Vazao04,Vazao05,Vazao06,Vazao07,Vazao08,Vazao09,Vazao10,Vazao11,Vazao12,Vazao13,Vazao14,Vazao15,Vazao16,Vazao17,Vazao18,Vazao19,Vazao20,Vazao21,Vazao22,Vazao23,Vazao24,Vazao25,Vazao26,Vazao27,Vazao28,Vazao29,Vazao30,Vazao31,Vazao01Status,Vazao02Status,Vazao03Status,Vazao04Status,Vazao05Status,Vazao06Status,Vazao07Status,Vazao08Status,Vazao09Status,Vazao10Status,Vazao11Status,Vazao12Status,Vazao13Status,Vazao14Status,Vazao15Status,Vazao16Status,Vazao17Status,Vazao18Status,Vazao19Status,Vazao20Status,Vazao21Status,Vazao22Status,Vazao23Status,Vazao24Status,Vazao25Status,Vazao26Status,Vazao27Status,Vazao28Status,Vazao29Status,Vazao30Status,Vazao31Status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49705000,2,01/08/1990,,1,1,1706,337,1300,879,1603,941,30,1,2,2,2,,0,1300,879,1478,65,1544,977,1586,61,1565,431,1538,199,1531,439,1599,913,1627,854,1670,363,1538,199,1544,977,1491,292,1558,594,1613,844,1656,114,1691,887,1691,887,1684,692,1613,844,1586,61,1663,228,1691,887,1684,692,1691,887,1677,517,1586,61,1572,288,1649,19,1706,337,1684,692,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/07/1990,,1,1,1464,914,1235,277,1335,601,13,31,2,2,2,,0,1368,723,1300,879,1247,39,1288,785,1343,791,1362,462,1337,604,1294,823,1264,82,1258,875,1288,785,1438,844,1464,914,1445,333,1393,956,1294,823,1264,82,1337,604,1387,619,1406,686,1343,791,1362,462,1343,791,1288,785,1325,288,1319,158,1343,791,1362,462,1356,219,1331,437,1235,277,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,2,2,2,1,1,2,1,1,2,2,2,1
49705000,2,01/06/1990,,1,1,1400,312,1188,954,1322,143,7,18,2,2,2,,0,1362,462,1381,302,1337,604,1288,785,1270,784,1356,219,1400,312,1375,3,1375,3,1368,723,1306,953,1276,766,1319,158,1375,3,1325,288,1264,82,1264,82,1188,954,1188,954,1325,288,1387,619,1337,604,1331,437,1325,288,1276,766,1258,875,1306,953,1343,791,1362,462,1381,302,,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,,
49705000,2,01/05/1990,,1,1,1458,368,1223,587,1329,819,11,15,2,2,2,,0,1258,875,1300,879,1276,766,1356,219,1387,619,1375,3,1306,953,1300,879,1368,723,1406,686,1458,368,1438,844,1331,437,1252,948,1223,587,1282,766,1306,953,1319,158,1313,46,1294,823,1270,784,1252,948,1282,766,1331,437,1362,462,1387,619,1400,312,1362,462,1331,437,1319,158,1362,462,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2
49705000,2,01/04/1990,,1,1,2407,952,1282,766,1623,356,7,24,2,2,2,0,0,1558,594,1458,368,1425,924,1524,699,1579,165,2001,114,2407,952,2407,952,2194,22,1957,14,1785,526,1713,592,1592,977,1464,914,1387,619,1393,956,1425,924,1572,288,1627,854,1649,19,1656,114,1606,869,1413,8,1282,766,1387,619,1458,368,1511,278,1517,979,1406,686,1331,437,,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
49705000,2,01/03/1990,,1,1,1764,944,1425,924,1611,149,11,6,1,1,1,,0,1438,844,1511,278,1565,431,1544,977,1432,374,1425,924,1538,199,1634,889,1684,692,1757,547,1764,944,1641,944,1586,61,1641,944,1634,889,1641,944,1670,363,1599,913,1531,439,1464,914,1649,19,1735,479,1742,814,1735,479,1691,887,1586,61,1531,439,1620,839,1656,114,1656,114,1627,854,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/02/1990,,1,1,1935,148,1458,368,1705,763,1,28,2,2,2,0,0,1935,148,1728,163,1634,889,1579,165,1517,979,1478,65,1670,363,1772,362,1757,547,1750,171,1742,814,1677,517,1728,163,1806,532,1902,579,1913,405,1881,21,1796,14,1641,944,1599,913,1691,887,1728,163,1764,944,1785,526,1713,592,1613,844,1491,292,1458,368,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,,,,,,
49705000,2,01/01/1990,,1,1,4884,45,2170,867,3237,534,1,31,1,1,1,,0,4884,45,4884,45,4644,969,4200,112,3464,533,2812,84,3040,727,3192,913,3348,815,3611,943,3206,933,2892,257,2905,601,2945,816,2918,975,2865,662,2839,189,2825,999,2918,975,2892,257,2593,828,2543,585,2760,509,2959,283,3348,815,3808,168,4041,31,3406,428,2852,41,2581,221,2170,867,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/12/1989,,1,1,5182,941,1306,953,2186,204,29,12,1,1,1,,0,1565,431,1538,199,1471,48,1387,619,1356,219,1438,844,1491,292,1517,979,1464,914,1381,302,1368,723,1306,953,1381,302,1471,48,1551,776,1544,977,1478,65,1368,723,1306,953,1425,924,1524,699,1579,165,1649,19,1684,692,2606,465,4729,807,4849,87,5105,111,5182,941,5053,46,4988,927,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/11/1989,,1,1,1551,776,1331,437,1468,354,2,21,2,2,2,,0,1484,669,1551,776,1497,935,1458,368,1497,935,1432,374,1368,723,1471,48,1517,979,1517,979,1538,199,1544,977,1451,841,1393,956,1478,65,1432,374,1349,995,1478,65,1464,914,1406,686,1331,437,1432,374,1517,979,1544,977,1544,977,1517,979,1438,844,1393,956,1458,368,1531,439,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,,
49705000,2,01/10/1989,,1,1,1627,854,1319,158,1473,745,15,3,1,1,1,,0,1504,597,1406,686,1319,158,1458,368,1517,979,1524,699,1524,699,1511,278,1432,374,1325,288,1362,462,1504,597,1579,165,1606,869,1627,854,1504,597,1387,619,1451,841,1517,979,1491,292,1565,431,1592,977,1425,924,1375,3,1478,65,1524,699,1497,935,1432,374,1458,368,1425,924,1349,995,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/09/1989,,1,1,1531,439,1252,948,1412,248,30,12,2,2,2,,0,1381,302,1375,3,1368,723,1313,46,1282,766,1362,462,1400,312,1331,437,1313,46,1300,879,1282,766,1252,948,1368,723,1458,368,1491,292,1517,979,1504,597,1400,312,1349,995,1425,924,1484,669,1517,979,1517,979,1524,699,1419,492,1375,3,1464,914,1524,699,1524,699,1531,439,,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,,
49705000,2,01/08/1989,,1,1,1406,686,1206,189,1314,109,12,22,2,2,2,,0,1288,785,1300,879,1306,953,1313,46,1325,288,1319,158,1276,766,1223,587,1258,875,1282,766,1381,302,1406,686,1368,723,1325,288,1247,39,1282,766,1325,288,1368,723,1381,302,1325,288,1258,875,1206,189,1270,784,1343,791,1375,3,1387,619,1362,462,1270,784,1247,39,1337,604,1368,723,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
49705000,2,01/07/1989,,1,1,2124,924,1362,462,1627,989,13,1,2,2,2,,0,1362,462,1387,619,1511,278,1613,844,1663,228,1691,887,1656,114,1757,547,1806,532,1691,887,1691,887,1902,579,2124,924,1979,3,1742,814,1606,869,1511,278,1438,844,1517,979,1531,439,1544,977,1579,165,1551,776,1538,199,1634,889,1691,887,1677,517,1606,869,1586,61,1491,292,1375,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/06/1989,,1,1,1551,776,1241,149,1351,719,1,6,1,1,1,,0,1551,776,1504,597,1432,374,1337,604,1300,879,1241,149,1252,948,1276,766,1264,82,1264,82,1282,766,1276,766,1276,766,1368,723,1362,462,1331,437,1375,3,1406,686,1471,48,1445,333,1478,65,1458,368,1432,374,1368,723,1306,953,1276,766,1241,149,1288,785,1331,437,1343,791,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
49705000,2,01/05/1989,,1,1,1663,228,1217,77,1400,613,25,9,1,1,1,,0,1337,604,1264,82,1264,82,1337,604,1319,158,1300,879,1270,784,1235,277,1217,77,1258,875,1288,785,1381,302,1343,791,1387,619,1524,699,1445,333,1381,302,1400,312,1451,841,1524,699,1524,699,1464,914,1419,492,1504,597,1663,228,1586,61,1438,844,1458,368,1445,333,1464,914,1511,278,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/04/1989,,1,1,1504,597,1177,553,1387,422,7,18,2,2,2,,0,1337,604,1319,158,1223,587,1229,423,1413,8,1497,935,1504,597,1478,65,1432,374,1300,879,1229,423,1356,219,1425,924,1451,841,1451,841,1419,492,1300,879,1177,553,1188,954,1362,462,1425,924,1491,292,1451,841,1400,312,1400,312,1464,914,1497,935,1484,669,1484,669,1419,492,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,,
49705000,2,01/03/1989,,1,1,1620,839,1143,784,1402,48,2,27,2,2,2,,0,1579,165,1620,839,1592,977,1579,165,1511,278,1362,462,1325,288,1438,844,1551,776,1565,431,1511,278,1445,333,1331,437,1264,82,1368,723,1464,914,1419,492,1400,312,1362,462,1300,879,1258,875,1438,844,1511,278,1432,374,1270,784,1154,969,1143,784,1217,77,1375,3,1343,791,1319,158,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1
49705000,2,01/02/1989,,1,1,1720,867,1138,218,1455,943,25,9,2,2,2,,0,1438,844,1451,841,1413,8,1413,8,1406,686,1264,82,1194,681,1143,784,1138,218,1276,766,1517,979,1565,431,1524,699,1349,995,1471,48,1558,594,1565,431,1579,165,1538,199,1400,312,1331,437,1544,977,1641,944,1691,887,1720,867,1691,887,1497,935,1432,374,,,,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,
49705000,2,01/01/1989,,1,1,1592,977,1300,879,1473,12,7,17,2,2,2,,0,1497,935,1313,46,1306,953,1419,492,1517,979,1558,594,1592,977,1592,977,1471,48,1343,791,1445,333,1565,431,1579,165,1565,431,1471,48,1343,791,1300,879,1451,841,1544,977,1538,199,1517,979,1524,699,1425,924,1432,374,1544,977,1565,431,1551,776,1511,278,1491,292,1375,3,1300,879,1,1,1,1,1,2,2,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/12/1988,,1,1,1720,867,1247,39,1546,994,8,26,2,2,2,,0,1606,869,1517,979,1627,854,1649,19,1538,199,1491,292,1641,944,1720,867,1677,517,1599,913,1620,839,1458,368,1458,368,1663,228,1663,228,1706,337,1670,363,1511,278,1343,791,1458,368,1538,199,1551,776,1606,869,1484,669,1325,288,1247,39,1464,914,1524,699,1551,776,1517,979,1517,979,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
49705000,2,01/11/1988,,1,1,1817,81,1235,277,1575,95,12,17,2,2,2,,0,1511,278,1599,913,1742,814,1663,228,1713,592,1684,692,1558,594,1531,439,1728,163,1735,479,1772,362,1817,81,1772,362,1663,228,1511,278,1325,288,1235,277,1451,841,1471,48,1400,312,1356,219,1381,302,1606,869,1663,228,1641,944,1656,114,1606,869,1458,368,1413,8,1579,165,,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,
49705000,2,01/10/1988,,1,1,1827,661,1247,39,1545,629,29,18,2,2,2,,0,1649,19,1565,431,1438,844,1425,924,1579,165,1606,869,1684,692,1735,479,1544,977,1445,333,1362,462,1381,302,1627,854,1663,228,1663,228,1511,278,1393,956,1247,39,1551,776,1592,977,1572,288,1544,977,1445,333,1349,995,1313,46,1531,439,1565,431,1728,163,1827,661,1772,362,1592,977,2,2,2,1,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,2,2
49705000,2,01/09/1988,,1,1,1706,337,1319,158,1458,436,28,5,1,1,1,,0,1375,3,1393,956,1406,686,1362,462,1319,158,1319,158,1419,492,1381,302,1368,723,1438,844,1458,368,1381,302,1331,437,1432,374,1464,914,1438,844,1451,841,1464,914,1381,302,1331,437,1393,956,1464,914,1504,597,1620,839,1656,114,1579,165,1579,165,1706,337,1656,114,1670,363,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
49705000,2,01/08/1988,,1,1,1649,19,1276,766,1466,777,11,16,1,1,1,,0,1517,979,1413,8,1445,333,1497,935,1511,278,1511,278,1504,597,1400,312,1387,619,1572,288,1649,19,1627,854,1558,594,1471,48,1362,462,1276,766,1387,619,1471,48,1511,278,1517,979,1458,368,1406,686,1349,995,1464,914,1484,669,1613,844,1586,61,1471,48,1362,462,1319,158,1356,219,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/07/1988,,1,1,2102,136,1524,699,1698,12,19,26,1,1,1,,0,1592,977,1627,854,1620,839,1551,776,1538,199,1620,839,1627,854,1613,844,1620,839,1806,532,1772,362,1634,889,1634,889,1649,19,1881,21,1881,21,1757,547,1891,785,2102,136,2102,136,1859,585,1677,517,1656,114,1670,363,1627,854,1524,699,1613,844,1627,854,1613,844,1620,839,1620,839,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/06/1988,,1,1,1757,547,1282,766,1568,257,11,27,2,2,2,,0,1551,776,1649,19,1670,363,1684,692,1634,889,1497,935,1445,333,1599,913,1699,102,1742,814,1757,547,1735,479,1706,337,1684,692,1641,944,1634,889,1649,19,1599,913,1656,114,1451,841,1331,437,1458,368,1551,776,1586,61,1438,844,1313,46,1282,766,1300,879,1497,935,1592,977,,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,,
49705000,2,01/05/1988,,1,1,1881,21,1451,841,1653,516,5,10,2,2,2,,0,1796,14,1670,363,1684,692,1806,532,1881,21,1757,547,1699,102,1750,171,1572,288,1451,841,1558,594,1641,944,1691,887,1620,839,1491,292,1544,977,1524,699,1670,363,1656,114,1641,944,1677,517,1691,887,1649,19,1538,199,1606,869,1670,363,1699,102,1691,887,1735,479,1627,854,1558,594,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1
49705000,2,01/04/1988,,1,1,1891,785,1247,39,1452,79,30,3,2,2,2,,0,1368,723,1282,766,1247,39,1252,948,1270,784,1375,3,1400,312,1413,8,1413,8,1400,312,1349,995,1264,82,1381,302,1425,924,1445,333,1572,288,1531,439,1586,61,1870,287,1627,854,1464,914,1400,312,1400,312,1400,312,1362,462,1387,619,1517,979,1565,431,1691,887,1891,785,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,,
49705000,2,01/03/1988,,1,1,1764,944,1300,879,1554,783,12,22,1,1,1,,0,1544,977,1620,839,1641,944,1663,228,1677,517,1670,363,1620,839,1634,889,1713,592,1656,114,1606,869,1764,944,1742,814,1551,776,1511,278,1620,839,1649,19,1613,844,1586,61,1538,199,1413,8,1300,879,1400,312,1413,8,1413,8,1458,368,1484,669,1451,841,1387,619,1425,924,1419,492,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/02/1988,,1,1,2159,335,1445,333,1771,456,26,18,1,1,1,0,0,1691,887,1670,363,1735,479,1796,14,1838,271,1859,585,1817,81,1750,171,1772,362,1796,14,1796,14,1881,21,2001,114,1902,579,1627,854,1458,368,1451,841,1445,333,1579,165,1706,337,1728,163,1764,944,1785,526,1757,547,1967,993,2159,335,2001,114,1946,66,1684,692,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,
49705000,2,01/01/1988,,1,1,1913,405,1445,333,1740,154,8,3,2,2,2,0,0,1881,21,1634,889,1445,333,1478,65,1544,977,1742,814,1859,585,1913,405,1902,579,1859,585,1817,81,1848,913,1785,526,1742,814,1757,547,1806,532,1757,547,1649,19,1579,165,1728,163,1848,913,1859,585,1881,21,1806,532,1627,854,1558,594,1663,228,1713,592,1713,592,1772,362,1764,944,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
49705000,2,01/12/1987,,1,1,2113,515,1572,288,1847,334,24,27,1,1,1,,0,1634,889,1827,661,1902,579,1946,66,2023,349,1967,993,1750,171,1670,363,1757,547,1772,362,1772,362,1967,993,1957,14,1796,14,1684,692,1902,579,2102,136,2079,472,2012,216,1891,785,1757,547,1684,692,1924,261,2113,515,1990,43,1649,19,1572,288,1677,517,1684,692,1870,287,1924,261,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/11/1987,,1,1,1979,3,1565,431,1796,438,19,4,2,2,2,,0,1827,661,1706,337,1586,61,1565,431,1757,547,1891,785,1946,66,1720,867,1691,887,1592,977,1757,547,1817,81,1796,14,1796,14,1848,913,1772,362,1735,479,1870,287,1979,3,1967,993,1881,21,1817,81,1706,337,1699,102,1870,287,1902,579,1913,405,1946,66,1859,585,1670,363,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,,
49705000,2,01/10/1987,,1,1,1935,148,1484,669,1696,919,31,14,1,1,1,,0,1649,19,1706,337,1757,547,1677,517,1586,61,1544,977,1641,944,1728,163,1750,171,1796,14,1720,867,1613,844,1538,199,1484,669,1524,699,1613,844,1699,102,1713,592,1634,889,1620,839,1699,102,1806,532,1838,271,1817,81,1735,479,1699,102,1713,592,1691,887,1817,81,1848,913,1935,148,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/09/1987,,1,1,1713,592,1381,302,1555,788,26,9,2,2,2,,0,1393,956,1451,841,1517,979,1579,165,1613,844,1579,165,1491,292,1419,492,1381,302,1497,935,1565,431,1592,977,1538,199,1497,935,1478,65,1517,979,1586,61,1649,19,1684,692,1649,19,1544,977,1517,979,1572,288,1649,19,1684,692,1713,592,1663,228,1572,288,1497,935,1572,288,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
49705000,2,01/08/1987,,1,1,1511,278,1247,39,1411,884,14,4,2,2,2,,0,1425,924,1406,686,1331,437,1247,39,1294,823,1356,219,1425,924,1464,914,1451,841,1375,3,1294,823,1400,312,1478,65,1511,278,1511,278,1451,841,1381,302,1306,953,1362,462,1471,48,1478,65,1497,935,1445,333,1413,8,1362,462,1419,492,1464,914,1478,65,1458,368,1432,374,1368,723,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/07/1987,,1,1,1432,374,1211,97,1340,595,4,21,1,1,1,,0,1319,158,1356,219,1413,8,1432,374,1381,302,1319,158,1264,82,1282,766,1343,791,1381,302,1413,8,1387,619,1325,288,1229,423,1319,158,1381,302,1413,8,1413,8,1387,619,1264,82,1211,97,1288,785,1343,791,1381,302,1362,462,1325,288,1313,46,1270,784,1294,823,1343,791,1393,956,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/06/1987,,1,1,1504,597,1264,82,1399,584,12,9,2,2,2,,0,1432,374,1300,879,1381,302,1484,669,1451,841,1445,333,1471,48,1337,604,1264,82,1438,844,1484,669,1504,597,1458,368,1419,492,1387,619,1419,492,1471,48,1478,65,1504,597,1491,292,1464,914,1313,46,1343,791,1349,995,1282,766,1264,82,1368,723,1368,723,1319,158,1282,766,,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
49705000,2,01/05/1987,,1,1,1572,288,1211,97,1417,97,23,5,2,2,2,,0,1524,699,1445,333,1362,462,1264,82,1211,97,1343,791,1432,374,1451,841,1438,844,1393,956,1349,995,1247,39,1368,723,1413,8,1413,8,1413,8,1375,3,1319,158,1264,82,1406,686,1471,48,1538,199,1572,288,1572,288,1565,431,1432,374,1464,914,1504,597,1464,914,1464,914,1464,914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
49705000,2,01/04/1987,,1,1,1706,337,1217,77,1473,878,4,21,1,1,1,,0,1551,776,1627,854,1699,102,1706,337,1641,944,1544,977,1343,791,1464,914,1517,979,1544,977,1599,913,1565,431,1445,333,1319,158,1432,374,1497,935,1491,292,1393,956,1258,875,1235,277,1217,77,1337,604,1517,979,1551,776,1531,439,1538,199,1368,723,1313,46,1445,333,1511,278,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
49705000,2,01/03/1987,,1,1,1902,579,1368,723,1606,798,1,24,2,2,2,,0,1902,579,1772,362,1606,869,1497,935,1471,48,1606,869,1670,363,1742,814,1750,171,1558,594,1670,363,1663,228,1641,944,1599,913,1544,977,1478,65,1497,935,1641,944,1772,362,1720,867,1677,517,1613,844,1445,333,1368,723,1504,597,1592,977,1627,854,1613,844,1551,776,1517,979,1484,669,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/02/1987,,1,1,2068,186,1663,228,1918,109,1,17,2,2,2,,0,2068,186,1979,3,1713,592,1957,14,2056,93,2068,186,2023,349,1957,14,1891,785,1713,592,1946,66,2001,114,2034,512,1990,43,1870,287,1713,592,1663,228,1859,585,1913,405,1946,66,2001,114,1979,3,1817,81,1735,479,1859,585,1957,14,2012,216,1979,3,,,,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,
49705000,2,01/01/1987,,1,1,2159,335,1772,362,2001,842,30,1,2,2,2,,0,1772,362,1902,579,1838,271,1957,14,1827,661,2023,349,2023,349,2124,924,2113,515,2045,706,2001,114,1891,785,1827,661,2034,512,2102,136,2079,472,2102,136,2034,512,1881,21,1772,362,1979,3,2136,363,2147,834,2147,834,2136,363,1870,287,1817,81,2023,349,2136,363,2159,335,2147,834,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/12/1986,,1,1,2420,129,1796,14,2093,46,19,27,1,1,1,,0,2012,216,1902,579,1967,993,2124,924,2182,429,2124,924,2124,924,2023,349,1935,148,1946,66,2194,22,2252,449,2205,646,2124,924,1870,287,1881,21,2217,301,2371,606,2420,129,2420,129,2347,529,2323,575,2124,924,2228,986,2182,429,1881,21,1796,14,1935,148,1859,585,1870,287,2045,706,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/11/1986,,1,1,2383,691,1827,661,2178,503,14,17,2,2,2,,0,2182,429,2090,789,1990,43,1859,585,2079,472,2170,867,2287,874,2323,575,2264,227,2045,706,2012,216,2170,867,2311,644,2383,691,2347,529,2182,429,1827,661,1870,287,2136,363,2299,743,2383,691,2335,537,2252,449,2159,335,2170,867,2182,429,2217,301,2276,35,2299,743,2240,702,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,,
49705000,2,01/10/1986,,1,1,2299,743,1764,944,2112,988,16,28,1,1,1,,0,2056,93,2194,22,2217,301,2276,35,2252,449,2034,512,1902,579,2113,515,2182,429,2182,429,2240,702,2012,216,1902,579,1924,261,2170,867,2299,743,2299,743,2228,986,2113,515,1979,3,1902,579,2136,363,2287,874,2264,227,2205,646,2113,515,1990,43,1764,944,1946,66,2113,515,2194,22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/09/1986,,1,1,2228,986,1796,14,2057,688,27,9,2,2,2,,0,1979,3,1913,405,1967,993,2090,789,2136,363,2170,867,2113,515,1967,993,1796,14,1957,14,2113,515,2170,867,2147,834,2068,186,1946,66,1859,585,2001,114,2113,515,2217,301,2217,301,2147,834,1957,14,1870,287,2079,472,2194,22,2217,301,2228,986,2205,646,1990,43,1891,785,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,,
49705000,2,01/08/1986,,1,1,2182,429,1757,547,2018,243,22,19,1,1,1,,0,2079,472,2045,706,1967,993,1946,66,1859,585,2001,114,2124,924,2102,136,2079,472,2090,789,2012,216,2012,216,2068,186,2034,512,2001,114,2056,93,2056,93,1891,785,1757,547,1946,66,2079,472,2182,429,2147,834,2068,186,1913,405,1764,944,1990,43,2068,186,2102,136,2090,789,2023,349,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/07/1986,,1,1,2159,335,1772,362,1980,397,25,1,1,1,1,,0,1772,362,1957,14,1979,3,1979,3,2045,706,2023,349,1902,579,1827,661,1957,14,2056,93,2068,186,2045,706,2056,93,1913,405,1772,362,1979,3,2012,216,2023,349,2034,512,2001,114,1946,66,1848,913,1979,3,2136,363,2159,335,2136,363,2056,93,1913,405,1772,362,1967,993,2068,186,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/06/1986,,1,1,2170,867,1750,171,2002,459,6,3,2,2,2,,0,2068,186,1924,261,1750,171,2012,216,2124,924,2170,867,2124,924,1979,3,1848,913,1848,913,2056,93,2136,363,2147,834,2102,136,2034,512,1979,3,1924,261,1979,3,2136,363,2124,924,2079,472,2034,512,1946,66,1827,661,1870,287,1870,287,2012,216,1979,3,2034,512,1946,66,,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,,
